,TIC,sec,ec_long,ec_lat,num_s
7628,176935619,88,202.16799839604596,-85.70109003779294,38
7629,176935619,89,202.16799839604596,-85.70109003779294,38
7630,176935619,93,202.16799839604596,-85.70109003779294,38
7631,176935619,94,202.16799839604596,-85.70109003779294,38
7632,176935619,96,202.16799839604596,-85.70109003779294,38
7633,176945734,57,17.29498366896709,41.71773589361727,2
7634,176945734,84,17.29498366896709,41.71773589361727,2
7635,176973532,57,17.966001073990025,41.90129430036742,2
7636,176973532,84,17.966001073990025,41.90129430036742,2
7637,176951539,17,18.80466330647738,43.242603381724116,1
7638,177005507,80,276.6934359903739,7.905966148269091,3
7639,177005507,91,276.6934359903739,7.905966148269091,3
7640,177005507,92,276.6934359903739,7.905966148269091,3
7641,177060316,17,17.7656151467809,40.80632304734659,3
7642,177060316,57,17.7656151467809,40.80632304734659,3
7643,177060316,84,17.7656151467809,40.80632304734659,3
7644,102995616,14,311.5405504884087,50.23344424703865,8
7645,102995616,41,311.5405504884087,50.23344424703865,8
7646,102995616,54,311.5405504884087,50.23344424703865,8
7647,102995616,55,311.5405504884087,50.23344424703865,8
7648,102995616,74,311.5405504884087,50.23344424703865,8
7649,102995616,75,311.5405504884087,50.23344424703865,8
7650,102995616,81,311.5405504884087,50.23344424703865,8
7651,102995616,82,311.5405504884087,50.23344424703865,8
7652,152087791,2,352.403418901833,-18.62112703454507,3
7653,152087791,29,352.403418901833,-18.62112703454507,3
7654,152087791,69,352.403418901833,-18.62112703454507,3
7655,152308886,3,10.404412297532666,-44.23863286729644,2
7656,152308886,30,10.404412297532666,-44.23863286729644,2
7657,177152440,54,291.36633721517177,24.039409232584614,2
7658,177152440,80,291.36633721517177,24.039409232584614,2
7659,177305415,54,287.46286783218034,24.299699802827934,2
7660,177305415,80,287.46286783218034,24.299699802827934,2
7661,103181404,9,182.521475489662,-49.99134413769472,5
7662,103181404,10,182.521475489662,-49.99134413769472,5
7663,103181404,36,182.521475489662,-49.99134413769472,5
7664,103181404,63,182.521475489662,-49.99134413769472,5
7665,103181404,90,182.521475489662,-49.99134413769472,5
7666,103194210,25,77.87643366783091,51.29451615952943,8
7667,103194210,26,77.87643366783091,51.29451615952943,8
7668,103194210,52,77.87643366783091,51.29451615952943,8
7669,103194210,53,77.87643366783091,51.29451615952943,8
7670,103194210,59,77.87643366783091,51.29451615952943,8
7671,103194210,73,77.87643366783091,51.29451615952943,8
7672,103194210,79,77.87643366783091,51.29451615952943,8
7673,103194210,86,77.87643366783091,51.29451615952943,8
7674,103231393,14,314.0061353205732,54.49009457878469,7
7675,103231393,54,314.0061353205732,54.49009457878469,7
7676,103231393,55,314.0061353205732,54.49009457878469,7
