#
#  Times of cadences affected by momentum dumps
#  Created Thu Oct  9 00:03:05 EDT 2025 by roland
#
#  Fields are UTC, TJD, spacecraft time, cadence number, FFI number
#
2018-10-21 10:31:39.433938 UTC, 1412.93945158, 1224153120.0, 133549, 8903
2018-10-21 10:33:39.433888 UTC, 1412.94084047, 1224153240.0, 133550, 8903
2018-10-21 10:35:39.433839 UTC, 1412.94222935, 1224153360.0, 133551, 8903
2018-10-21 10:37:39.433789 UTC, 1412.94361824, 1224153480.0, 133552, 8903
2018-10-21 10:39:39.433740 UTC, 1412.94500713, 1224153600.0, 133553, 8903
2018-10-22 10:25:39.398415 UTC, 1413.93528450, 1224239160.0, 134266, 8950
2018-10-22 10:27:39.398365 UTC, 1413.93667339, 1224239280.0, 134267, 8950
2018-10-22 10:29:39.398316 UTC, 1413.93806228, 1224239400.0, 134268, 8951
2018-10-22 10:31:39.398266 UTC, 1413.93945117, 1224239520.0, 134269, 8951
2018-10-22 10:33:39.398217 UTC, 1413.94084005, 1224239640.0, 134270, 8951
2018-10-22 10:35:39.398167 UTC, 1413.94222894, 1224239760.0, 134271, 8951
2018-10-22 10:37:39.398118 UTC, 1413.94361783, 1224239880.0, 134272, 8951
2018-10-22 10:39:39.398068 UTC, 1413.94500672, 1224240000.0, 134273, 8951
2018-10-23 10:25:39.362743 UTC, 1414.93528409, 1224325560.0, 134986, 8998
2018-10-23 10:27:39.362694 UTC, 1414.93667298, 1224325680.0, 134987, 8998
2018-10-23 10:29:39.362644 UTC, 1414.93806186, 1224325800.0, 134988, 8999
2018-10-23 10:31:39.362595 UTC, 1414.93945075, 1224325920.0, 134989, 8999
2018-10-23 10:33:39.362545 UTC, 1414.94083964, 1224326040.0, 134990, 8999
2018-10-23 10:35:39.362496 UTC, 1414.94222853, 1224326160.0, 134991, 8999
2018-10-23 10:37:39.362446 UTC, 1414.94361742, 1224326280.0, 134992, 8999
2018-10-23 10:39:39.362396 UTC, 1414.94500631, 1224326400.0, 134993, 8999
2018-10-25 10:25:39.291400 UTC, 1416.93528326, 1224498360.0, 136426, 9094
2018-10-25 10:27:39.291350 UTC, 1416.93667215, 1224498480.0, 136427, 9094
2018-10-25 10:29:39.291301 UTC, 1416.93806104, 1224498600.0, 136428, 9095
2018-10-25 10:31:39.291251 UTC, 1416.93944993, 1224498720.0, 136429, 9095
2018-10-25 10:33:39.291202 UTC, 1416.94083882, 1224498840.0, 136430, 9095
2018-10-25 10:35:39.291152 UTC, 1416.94222770, 1224498960.0, 136431, 9095
2018-10-25 10:37:39.291103 UTC, 1416.94361659, 1224499080.0, 136432, 9095
2018-10-25 10:39:39.291053 UTC, 1416.94500548, 1224499200.0, 136433, 9095
2018-10-27 10:25:39.220244 UTC, 1418.93528244, 1224671160.0, 137866, 9190
2018-10-27 10:27:39.220195 UTC, 1418.93667133, 1224671280.0, 137867, 9190
2018-10-27 10:29:39.220146 UTC, 1418.93806022, 1224671400.0, 137868, 9191
2018-10-27 10:31:39.220097 UTC, 1418.93944910, 1224671520.0, 137869, 9191
2018-10-27 10:33:39.220048 UTC, 1418.94083799, 1224671640.0, 137870, 9191
2018-10-27 10:35:39.219999 UTC, 1418.94222688, 1224671760.0, 137871, 9191
2018-10-27 10:37:39.219951 UTC, 1418.94361577, 1224671880.0, 137872, 9191
2018-10-27 10:39:39.219902 UTC, 1418.94500466, 1224672000.0, 137873, 9191
2018-10-28 10:15:39.185300 UTC, 1419.92833759, 1224756960.0, 138581, 9238
2018-10-28 10:17:39.185251 UTC, 1419.92972648, 1224757080.0, 138582, 9238
2018-10-28 10:19:39.185202 UTC, 1419.93111537, 1224757200.0, 138583, 9238
2018-10-28 10:21:39.185153 UTC, 1419.93250425, 1224757320.0, 138584, 9238
2018-10-28 10:23:39.185104 UTC, 1419.93389314, 1224757440.0, 138585, 9238
2018-10-28 10:25:39.185055 UTC, 1419.93528203, 1224757560.0, 138586, 9238
2018-10-28 10:27:39.185007 UTC, 1419.93667092, 1224757680.0, 138587, 9238
2018-10-28 10:29:39.184958 UTC, 1419.93805981, 1224757800.0, 138588, 9239
2018-10-29 10:25:39.149867 UTC, 1420.93528162, 1224843960.0, 139306, 9286
2018-10-29 10:27:39.149818 UTC, 1420.93667051, 1224844080.0, 139307, 9286
2018-10-29 10:29:39.149769 UTC, 1420.93805940, 1224844200.0, 139308, 9287
2018-10-29 10:31:39.149721 UTC, 1420.93944829, 1224844320.0, 139309, 9287
2018-10-29 10:33:39.149672 UTC, 1420.94083718, 1224844440.0, 139310, 9287
2018-10-29 10:35:39.149623 UTC, 1420.94222607, 1224844560.0, 139311, 9287
2018-10-29 10:37:39.149574 UTC, 1420.94361495, 1224844680.0, 139312, 9287
2018-10-29 10:39:39.149525 UTC, 1420.94500384, 1224844800.0, 139313, 9287
2018-10-31 10:25:39.080173 UTC, 1422.93528082, 1225016760.0, 140746, 9382
2018-10-31 10:27:39.080124 UTC, 1422.93666971, 1225016880.0, 140747, 9382
2018-10-31 10:29:39.080076 UTC, 1422.93805859, 1225017000.0, 140748, 9383
2018-10-31 10:31:39.080028 UTC, 1422.93944748, 1225017120.0, 140749, 9383
2018-10-31 10:33:39.079979 UTC, 1422.94083637, 1225017240.0, 140750, 9383
2018-10-31 10:35:39.079931 UTC, 1422.94222526, 1225017360.0, 140751, 9383
2018-10-31 10:37:39.079882 UTC, 1422.94361415, 1225017480.0, 140752, 9383
2018-10-31 10:39:39.079834 UTC, 1422.94500304, 1225017600.0, 140753, 9383
2018-11-02 00:53:39.024623 UTC, 1424.53805795, 1225155240.0, 141900, 9459
2018-11-02 00:55:39.024575 UTC, 1424.53944684, 1225155360.0, 141901, 9459
2018-11-02 00:57:39.024527 UTC, 1424.54083573, 1225155480.0, 141902, 9459
2018-11-02 00:59:39.024480 UTC, 1424.54222462, 1225155600.0, 141903, 9460
2018-11-02 01:01:39.024432 UTC, 1424.54361351, 1225155720.0, 141904, 9460
2018-11-02 01:03:39.024384 UTC, 1424.54500239, 1225155840.0, 141905, 9460
2018-11-02 01:05:39.024337 UTC, 1424.54639128, 1225155960.0, 141906, 9460
2018-11-02 01:07:39.024289 UTC, 1424.54778017, 1225156080.0, 141907, 9460
2018-11-02 01:09:39.024241 UTC, 1424.54916906, 1225156200.0, 141908, 9460
2018-11-02 01:11:39.024194 UTC, 1424.55055795, 1225156320.0, 141909, 9460
2018-11-02 01:13:39.024146 UTC, 1424.55194684, 1225156440.0, 141910, 9460
2018-11-02 01:15:39.024098 UTC, 1424.55333572, 1225156560.0, 141911, 9460
2018-11-05 01:55:38.920167 UTC, 1427.58111230, 1225418160.0, 144091, 9605
2018-11-05 01:57:38.920119 UTC, 1427.58250119, 1225418280.0, 144092, 9605
2018-11-05 01:59:38.920072 UTC, 1427.58389008, 1225418400.0, 144093, 9606
2018-11-05 02:01:38.920024 UTC, 1427.58527897, 1225418520.0, 144094, 9606
2018-11-05 02:03:38.919976 UTC, 1427.58666785, 1225418640.0, 144095, 9606
2018-11-05 02:05:38.919929 UTC, 1427.58805674, 1225418760.0, 144096, 9606
2018-11-05 02:07:38.919881 UTC, 1427.58944563, 1225418880.0, 144097, 9606
2018-11-08 01:55:38.817189 UTC, 1430.58111111, 1225677360.0, 146251, 9749
2018-11-08 01:57:38.817142 UTC, 1430.58250000, 1225677480.0, 146252, 9749
2018-11-08 01:59:38.817094 UTC, 1430.58388889, 1225677600.0, 146253, 9750
2018-11-08 02:01:38.817046 UTC, 1430.58527777, 1225677720.0, 146254, 9750
2018-11-08 02:03:38.816999 UTC, 1430.58666666, 1225677840.0, 146255, 9750
2018-11-08 02:05:38.816951 UTC, 1430.58805555, 1225677960.0, 146256, 9750
2018-11-08 02:07:38.816903 UTC, 1430.58944444, 1225678080.0, 146257, 9750
2018-11-11 01:55:38.714212 UTC, 1433.58110992, 1225936560.0, 148411, 9893
2018-11-11 01:57:38.714164 UTC, 1433.58249881, 1225936680.0, 148412, 9893
2018-11-11 01:59:38.714116 UTC, 1433.58388769, 1225936800.0, 148413, 9894
2018-11-11 02:01:38.714069 UTC, 1433.58527658, 1225936920.0, 148414, 9894
2018-11-11 02:03:38.714021 UTC, 1433.58666547, 1225937040.0, 148415, 9894
2018-11-11 02:05:38.713973 UTC, 1433.58805436, 1225937160.0, 148416, 9894
2018-11-11 02:07:38.713925 UTC, 1433.58944325, 1225937280.0, 148417, 9894
2018-11-14 01:55:38.611234 UTC, 1436.58110873, 1226195760.0, 150571, 10037
2018-11-14 01:57:38.611186 UTC, 1436.58249761, 1226195880.0, 150572, 10037
2018-11-14 01:59:38.611138 UTC, 1436.58388650, 1226196000.0, 150573, 10038
2018-11-14 02:01:38.611091 UTC, 1436.58527539, 1226196120.0, 150574, 10038
2018-11-14 02:03:38.611043 UTC, 1436.58666428, 1226196240.0, 150575, 10038
2018-11-14 02:05:38.610996 UTC, 1436.58805317, 1226196360.0, 150576, 10038
2018-11-14 02:07:38.610948 UTC, 1436.58944206, 1226196480.0, 150577, 10038
2018-11-18 12:31:38.454209 UTC, 1441.02277358, 1226579520.0, 153769, 10251
2018-11-18 12:33:38.454160 UTC, 1441.02416246, 1226579640.0, 153770, 10251
2018-11-18 12:35:38.454111 UTC, 1441.02555135, 1226579760.0, 153771, 10251
2018-11-18 12:37:38.454061 UTC, 1441.02694024, 1226579880.0, 153772, 10251
2018-11-18 12:39:38.454012 UTC, 1441.02832913, 1226580000.0, 153773, 10251
2018-11-18 12:41:38.453962 UTC, 1441.02971802, 1226580120.0, 153774, 10251
2018-11-18 12:43:38.453913 UTC, 1441.03110691, 1226580240.0, 153775, 10251
2018-11-21 12:31:38.347514 UTC, 1444.02277234, 1226838720.0, 155929, 10395
2018-11-21 12:33:38.347465 UTC, 1444.02416123, 1226838840.0, 155930, 10395
2018-11-21 12:35:38.347415 UTC, 1444.02555012, 1226838960.0, 155931, 10395
2018-11-21 12:37:38.347366 UTC, 1444.02693901, 1226839080.0, 155932, 10395
2018-11-21 12:39:38.347317 UTC, 1444.02832790, 1226839200.0, 155933, 10395
2018-11-21 12:41:38.347267 UTC, 1444.02971678, 1226839320.0, 155934, 10395
2018-11-21 12:43:38.347218 UTC, 1444.03110567, 1226839440.0, 155935, 10395
2018-11-24 12:31:38.240819 UTC, 1447.02277111, 1227097920.0, 158089, 10539
2018-11-24 12:33:38.240770 UTC, 1447.02416000, 1227098040.0, 158090, 10539
2018-11-24 12:35:38.240720 UTC, 1447.02554888, 1227098160.0, 158091, 10539
2018-11-24 12:37:38.240671 UTC, 1447.02693777, 1227098280.0, 158092, 10539
2018-11-24 12:39:38.240622 UTC, 1447.02832666, 1227098400.0, 158093, 10539
2018-11-24 12:41:38.240572 UTC, 1447.02971555, 1227098520.0, 158094, 10539
2018-11-24 12:43:38.240523 UTC, 1447.03110444, 1227098640.0, 158095, 10539
2018-11-27 12:31:38.134124 UTC, 1450.02276987, 1227357120.0, 160249, 10683
2018-11-27 12:33:38.134075 UTC, 1450.02415876, 1227357240.0, 160250, 10683
2018-11-27 12:35:38.134025 UTC, 1450.02554765, 1227357360.0, 160251, 10683
2018-11-27 12:37:38.133976 UTC, 1450.02693654, 1227357480.0, 160252, 10683
2018-11-27 12:39:38.133926 UTC, 1450.02832543, 1227357600.0, 160253, 10683
2018-11-27 12:41:38.133877 UTC, 1450.02971432, 1227357720.0, 160254, 10683
2018-11-27 12:43:38.133828 UTC, 1450.03110320, 1227357840.0, 160255, 10683
2018-11-29 00:53:38.080827 UTC, 1451.53804704, 1227488040.0, 161340, 10755
2018-11-29 00:55:38.080779 UTC, 1451.53943592, 1227488160.0, 161341, 10755
2018-11-29 00:57:38.080731 UTC, 1451.54082481, 1227488280.0, 161342, 10755
2018-11-29 00:59:38.080683 UTC, 1451.54221370, 1227488400.0, 161343, 10756
2018-11-29 01:01:38.080635 UTC, 1451.54360259, 1227488520.0, 161344, 10756
2018-11-29 01:03:38.080587 UTC, 1451.54499148, 1227488640.0, 161345, 10756
2018-11-29 01:05:38.080538 UTC, 1451.54638037, 1227488760.0, 161346, 10756
2018-11-29 01:07:38.080490 UTC, 1451.54776925, 1227488880.0, 161347, 10756
2018-11-29 01:09:38.080442 UTC, 1451.54915814, 1227489000.0, 161348, 10756
2018-11-29 01:11:38.080394 UTC, 1451.55054703, 1227489120.0, 161349, 10756
2018-11-29 01:13:38.080346 UTC, 1451.55193592, 1227489240.0, 161350, 10756
2018-11-29 01:15:38.080298 UTC, 1451.55332481, 1227489360.0, 161351, 10756
2018-12-02 02:01:37.975207 UTC, 1454.58526804, 1227751320.0, 163534, 10902
2018-12-02 02:03:37.975158 UTC, 1454.58665692, 1227751440.0, 163535, 10902
2018-12-02 02:05:37.975110 UTC, 1454.58804581, 1227751560.0, 163536, 10902
2018-12-02 02:07:37.975062 UTC, 1454.58943470, 1227751680.0, 163537, 10902
2018-12-02 02:09:37.975014 UTC, 1454.59082359, 1227751800.0, 163538, 10902
2018-12-02 02:11:37.974966 UTC, 1454.59221248, 1227751920.0, 163539, 10902
2018-12-02 02:13:37.974918 UTC, 1454.59360137, 1227752040.0, 163540, 10902
2018-12-05 02:01:37.871223 UTC, 1457.58526683, 1228010520.0, 165694, 11046
2018-12-05 02:03:37.871175 UTC, 1457.58665572, 1228010640.0, 165695, 11046
2018-12-05 02:05:37.871127 UTC, 1457.58804461, 1228010760.0, 165696, 11046
2018-12-05 02:07:37.871078 UTC, 1457.58943350, 1228010880.0, 165697, 11046
2018-12-05 02:09:37.871030 UTC, 1457.59082239, 1228011000.0, 165698, 11046
2018-12-05 02:11:37.870982 UTC, 1457.59221127, 1228011120.0, 165699, 11046
2018-12-05 02:13:37.870934 UTC, 1457.59360016, 1228011240.0, 165700, 11046
2018-12-08 02:01:37.767239 UTC, 1460.58526563, 1228269720.0, 167854, 11190
2018-12-08 02:03:37.767191 UTC, 1460.58665452, 1228269840.0, 167855, 11190
2018-12-08 02:05:37.767143 UTC, 1460.58804341, 1228269960.0, 167856, 11190
2018-12-08 02:07:37.767094 UTC, 1460.58943230, 1228270080.0, 167857, 11190
2018-12-08 02:09:37.767046 UTC, 1460.59082118, 1228270200.0, 167858, 11190
2018-12-08 02:11:37.766998 UTC, 1460.59221007, 1228270320.0, 167859, 11190
2018-12-08 02:13:37.766950 UTC, 1460.59359896, 1228270440.0, 167860, 11190
2018-12-11 02:01:37.663255 UTC, 1463.58526443, 1228528920.0, 170014, 11334
2018-12-11 02:03:37.663207 UTC, 1463.58665332, 1228529040.0, 170015, 11334
2018-12-11 02:05:37.663159 UTC, 1463.58804220, 1228529160.0, 170016, 11334
2018-12-11 02:07:37.663111 UTC, 1463.58943109, 1228529280.0, 170017, 11334
2018-12-11 02:09:37.663062 UTC, 1463.59081998, 1228529400.0, 170018, 11334
2018-12-11 02:11:37.663014 UTC, 1463.59220887, 1228529520.0, 170019, 11334
2018-12-11 02:13:37.662966 UTC, 1463.59359776, 1228529640.0, 170020, 11334
2018-12-15 21:01:37.492312 UTC, 1468.37692912, 1228942920.0, 173464, 11564
2018-12-15 21:03:37.492262 UTC, 1468.37831801, 1228943040.0, 173465, 11564
2018-12-15 21:05:37.492212 UTC, 1468.37970689, 1228943160.0, 173466, 11564
2018-12-15 21:07:37.492162 UTC, 1468.38109578, 1228943280.0, 173467, 11564
2018-12-15 21:09:37.492112 UTC, 1468.38248467, 1228943400.0, 173468, 11564
2018-12-15 21:11:37.492062 UTC, 1468.38387356, 1228943520.0, 173469, 11564
2018-12-15 21:13:37.492012 UTC, 1468.38526245, 1228943640.0, 173470, 11564
2018-12-19 00:01:37.379806 UTC, 1471.50192782, 1229212920.0, 175714, 11714
2018-12-19 00:03:37.379756 UTC, 1471.50331670, 1229213040.0, 175715, 11714
2018-12-19 00:05:37.379706 UTC, 1471.50470559, 1229213160.0, 175716, 11714
2018-12-19 00:07:37.379656 UTC, 1471.50609448, 1229213280.0, 175717, 11714
2018-12-19 00:09:37.379606 UTC, 1471.50748337, 1229213400.0, 175718, 11714
2018-12-19 00:11:37.379556 UTC, 1471.50887226, 1229213520.0, 175719, 11714
2018-12-19 00:13:37.379506 UTC, 1471.51026115, 1229213640.0, 175720, 11714
2018-12-22 03:01:37.267299 UTC, 1474.62692652, 1229482920.0, 177964, 11864
2018-12-22 03:03:37.267249 UTC, 1474.62831540, 1229483040.0, 177965, 11864
2018-12-22 03:05:37.267199 UTC, 1474.62970429, 1229483160.0, 177966, 11864
2018-12-22 03:07:37.267149 UTC, 1474.63109318, 1229483280.0, 177967, 11864
2018-12-22 03:09:37.267099 UTC, 1474.63248207, 1229483400.0, 177968, 11864
2018-12-22 03:11:37.267049 UTC, 1474.63387096, 1229483520.0, 177969, 11864
2018-12-22 03:13:37.266999 UTC, 1474.63525985, 1229483640.0, 177970, 11864
2018-12-28 18:31:37.032246 UTC, 1481.27275713, 1230057120.0, 182749, 12183
2018-12-28 18:33:37.032198 UTC, 1481.27414602, 1230057240.0, 182750, 12183
2018-12-28 18:35:37.032149 UTC, 1481.27553491, 1230057360.0, 182751, 12183
2018-12-28 18:37:37.032101 UTC, 1481.27692380, 1230057480.0, 182752, 12183
2018-12-28 18:39:37.032052 UTC, 1481.27831268, 1230057600.0, 182753, 12183
2018-12-28 18:41:37.032004 UTC, 1481.27970157, 1230057720.0, 182754, 12183
2018-12-28 18:43:37.031956 UTC, 1481.28109046, 1230057840.0, 182755, 12183
2018-12-31 21:31:36.923289 UTC, 1484.39775587, 1230327120.0, 184999, 12333
2018-12-31 21:33:36.923241 UTC, 1484.39914476, 1230327240.0, 185000, 12333
2018-12-31 21:35:36.923192 UTC, 1484.40053365, 1230327360.0, 185001, 12333
2018-12-31 21:37:36.923144 UTC, 1484.40192254, 1230327480.0, 185002, 12333
2018-12-31 21:39:36.923095 UTC, 1484.40331142, 1230327600.0, 185003, 12333
2018-12-31 21:41:36.923047 UTC, 1484.40470031, 1230327720.0, 185004, 12333
2018-12-31 21:43:36.922998 UTC, 1484.40608920, 1230327840.0, 185005, 12333
2019-01-04 00:31:36.814332 UTC, 1487.52275461, 1230597120.0, 187249, 12483
2019-01-04 00:33:36.814283 UTC, 1487.52414350, 1230597240.0, 187250, 12483
2019-01-04 00:35:36.814235 UTC, 1487.52553239, 1230597360.0, 187251, 12483
2019-01-04 00:37:36.814186 UTC, 1487.52692128, 1230597480.0, 187252, 12483
2019-01-04 00:39:36.814138 UTC, 1487.52831016, 1230597600.0, 187253, 12483
2019-01-04 00:41:36.814090 UTC, 1487.52969905, 1230597720.0, 187254, 12483
2019-01-04 00:43:36.814041 UTC, 1487.53108794, 1230597840.0, 187255, 12483
2019-01-08 02:43:36.670467 UTC, 1491.61441961, 1230950640.0, 190195, 12679
2019-01-08 02:45:36.670416 UTC, 1491.61580850, 1230950760.0, 190196, 12679
2019-01-08 02:47:36.670366 UTC, 1491.61719739, 1230950880.0, 190197, 12679
2019-01-08 02:49:36.670315 UTC, 1491.61858628, 1230951000.0, 190198, 12679
2019-01-08 02:51:36.670265 UTC, 1491.61997517, 1230951120.0, 190199, 12679
2019-01-08 02:53:36.670214 UTC, 1491.62136405, 1230951240.0, 190200, 12679
2019-01-08 02:55:36.670163 UTC, 1491.62275294, 1230951360.0, 190201, 12679
2019-01-08 02:57:36.670113 UTC, 1491.62414183, 1230951480.0, 190202, 12679
2019-01-08 02:59:36.670062 UTC, 1491.62553072, 1230951600.0, 190203, 12680
2019-01-08 03:01:36.670012 UTC, 1491.62691961, 1230951720.0, 190204, 12680
2019-01-08 03:03:36.669961 UTC, 1491.62830850, 1230951840.0, 190205, 12680
2019-01-08 03:05:36.669911 UTC, 1491.62969738, 1230951960.0, 190206, 12680
2019-01-11 07:01:36.554684 UTC, 1494.79358494, 1231225320.0, 192484, 12832
2019-01-11 07:03:36.554633 UTC, 1494.79497383, 1231225440.0, 192485, 12832
2019-01-11 07:05:36.554583 UTC, 1494.79636272, 1231225560.0, 192486, 12832
2019-01-11 07:07:36.554532 UTC, 1494.79775161, 1231225680.0, 192487, 12832
2019-01-11 07:09:36.554481 UTC, 1494.79914049, 1231225800.0, 192488, 12832
2019-01-11 07:11:36.554431 UTC, 1494.80052938, 1231225920.0, 192489, 12832
2019-01-11 07:13:36.554380 UTC, 1494.80191827, 1231226040.0, 192490, 12832
2019-01-14 10:01:36.440873 UTC, 1497.91858362, 1231495320.0, 194734, 12982
2019-01-14 10:03:36.440823 UTC, 1497.91997251, 1231495440.0, 194735, 12982
2019-01-14 10:05:36.440772 UTC, 1497.92136140, 1231495560.0, 194736, 12982
2019-01-14 10:07:36.440721 UTC, 1497.92275029, 1231495680.0, 194737, 12982
2019-01-14 10:09:36.440671 UTC, 1497.92413918, 1231495800.0, 194738, 12982
2019-01-14 10:11:36.440620 UTC, 1497.92552807, 1231495920.0, 194739, 12982
2019-01-14 10:13:36.440570 UTC, 1497.92691695, 1231496040.0, 194740, 12982
2019-01-17 13:01:36.327063 UTC, 1501.04358231, 1231765320.0, 196984, 13132
2019-01-17 13:03:36.327012 UTC, 1501.04497120, 1231765440.0, 196985, 13132
2019-01-17 13:05:36.326962 UTC, 1501.04636009, 1231765560.0, 196986, 13132
2019-01-17 13:07:36.326911 UTC, 1501.04774897, 1231765680.0, 196987, 13132
2019-01-17 13:09:36.326860 UTC, 1501.04913786, 1231765800.0, 196988, 13132
2019-01-17 13:11:36.326810 UTC, 1501.05052675, 1231765920.0, 196989, 13132
2019-01-17 13:13:36.326759 UTC, 1501.05191564, 1231766040.0, 196990, 13132
2019-01-21 04:29:36.194926 UTC, 1504.68802522, 1232080200.0, 199608, 13307
2019-01-21 04:31:36.194876 UTC, 1504.68941411, 1232080320.0, 199609, 13307
2019-01-21 04:33:36.194826 UTC, 1504.69080300, 1232080440.0, 199610, 13307
2019-01-21 04:35:36.194777 UTC, 1504.69219189, 1232080560.0, 199611, 13307
2019-01-21 04:37:36.194727 UTC, 1504.69358078, 1232080680.0, 199612, 13307
2019-01-21 04:39:36.194678 UTC, 1504.69496967, 1232080800.0, 199613, 13307
2019-01-21 04:41:36.194628 UTC, 1504.69635855, 1232080920.0, 199614, 13307
2019-01-21 04:43:36.194579 UTC, 1504.69774744, 1232081040.0, 199615, 13307
2019-01-21 04:45:36.194529 UTC, 1504.69913633, 1232081160.0, 199616, 13307
2019-01-21 04:47:36.194479 UTC, 1504.70052522, 1232081280.0, 199617, 13307
2019-01-21 04:49:36.194430 UTC, 1504.70191411, 1232081400.0, 199618, 13307
2019-01-21 04:51:36.194380 UTC, 1504.70330300, 1232081520.0, 199619, 13307
2019-01-24 08:31:36.081859 UTC, 1507.85607947, 1232353920.0, 201889, 13459
2019-01-24 08:33:36.081810 UTC, 1507.85746836, 1232354040.0, 201890, 13459
2019-01-24 08:35:36.081760 UTC, 1507.85885725, 1232354160.0, 201891, 13459
2019-01-24 08:37:36.081711 UTC, 1507.86024614, 1232354280.0, 201892, 13459
2019-01-24 08:39:36.081661 UTC, 1507.86163503, 1232354400.0, 201893, 13459
2019-01-24 08:41:36.081611 UTC, 1507.86302391, 1232354520.0, 201894, 13459
2019-01-24 08:43:36.081562 UTC, 1507.86441280, 1232354640.0, 201895, 13459
2019-01-27 11:31:35.970330 UTC, 1510.98107818, 1232623920.0, 204139, 13609
2019-01-27 11:33:35.970280 UTC, 1510.98246707, 1232624040.0, 204140, 13609
2019-01-27 11:35:35.970231 UTC, 1510.98385596, 1232624160.0, 204141, 13609
2019-01-27 11:37:35.970181 UTC, 1510.98524485, 1232624280.0, 204142, 13609
2019-01-27 11:39:35.970131 UTC, 1510.98663374, 1232624400.0, 204143, 13609
2019-01-27 11:41:35.970082 UTC, 1510.98802262, 1232624520.0, 204144, 13609
2019-01-27 11:43:35.970032 UTC, 1510.98941151, 1232624640.0, 204145, 13609
2019-01-30 14:31:35.858800 UTC, 1514.10607689, 1232893920.0, 206389, 13759
2019-01-30 14:33:35.858751 UTC, 1514.10746578, 1232894040.0, 206390, 13759
2019-01-30 14:35:35.858701 UTC, 1514.10885467, 1232894160.0, 206391, 13759
2019-01-30 14:37:35.858652 UTC, 1514.11024356, 1232894280.0, 206392, 13759
2019-01-30 14:39:35.858602 UTC, 1514.11163245, 1232894400.0, 206393, 13759
2019-01-30 14:41:35.858552 UTC, 1514.11302133, 1232894520.0, 206394, 13759
2019-01-30 14:43:35.858503 UTC, 1514.11441022, 1232894640.0, 206395, 13759
2019-02-02 19:53:35.743407 UTC, 1517.32968667, 1233172440.0, 208710, 13913
2019-02-02 19:55:35.743357 UTC, 1517.33107556, 1233172560.0, 208711, 13913
2019-02-02 19:57:35.743306 UTC, 1517.33246445, 1233172680.0, 208712, 13913
2019-02-02 19:59:35.743256 UTC, 1517.33385333, 1233172800.0, 208713, 13914
2019-02-02 20:01:35.743205 UTC, 1517.33524222, 1233172920.0, 208714, 13914
2019-02-02 20:03:35.743155 UTC, 1517.33663111, 1233173040.0, 208715, 13914
2019-02-02 20:05:35.743105 UTC, 1517.33802000, 1233173160.0, 208716, 13914
2019-02-02 20:07:35.743054 UTC, 1517.33940889, 1233173280.0, 208717, 13914
2019-02-02 20:09:35.743004 UTC, 1517.34079778, 1233173400.0, 208718, 13914
2019-02-02 20:11:35.742954 UTC, 1517.34218666, 1233173520.0, 208719, 13914
2019-02-02 20:13:35.742903 UTC, 1517.34357555, 1233173640.0, 208720, 13914
2019-02-02 20:15:35.742853 UTC, 1517.34496444, 1233173760.0, 208721, 13914
2019-02-06 00:01:35.628324 UTC, 1520.50190756, 1233446520.0, 210994, 14066
2019-02-06 00:03:35.628273 UTC, 1520.50329645, 1233446640.0, 210995, 14066
2019-02-06 00:05:35.628223 UTC, 1520.50468534, 1233446760.0, 210996, 14066
2019-02-06 00:07:35.628172 UTC, 1520.50607423, 1233446880.0, 210997, 14066
2019-02-06 00:09:35.628122 UTC, 1520.50746311, 1233447000.0, 210998, 14066
2019-02-06 00:11:35.628072 UTC, 1520.50885200, 1233447120.0, 210999, 14066
2019-02-06 00:13:35.628021 UTC, 1520.51024089, 1233447240.0, 211000, 14066
2019-02-09 03:01:35.514953 UTC, 1523.62690625, 1233716520.0, 213244, 14216
2019-02-09 03:03:35.514903 UTC, 1523.62829514, 1233716640.0, 213245, 14216
2019-02-09 03:05:35.514853 UTC, 1523.62968403, 1233716760.0, 213246, 14216
2019-02-09 03:07:35.514802 UTC, 1523.63107291, 1233716880.0, 213247, 14216
2019-02-09 03:09:35.514752 UTC, 1523.63246180, 1233717000.0, 213248, 14216
2019-02-09 03:11:35.514701 UTC, 1523.63385069, 1233717120.0, 213249, 14216
2019-02-09 03:13:35.514651 UTC, 1523.63523958, 1233717240.0, 213250, 14216
